freejoint_x,freejoint_y,freejoint_z,freejoint_rx,freejoint_ry,freejoint_rz,headr_x,headr_y,headr_z,lclaviclery,lclaviclerz,lfemurr_x,lfemurr_y,lfemurr_z,lfootrx,lfootrz,lhumerusr_x,lhumerusr_y,lhumerusr_z,lowerbackr_x,lowerbackr_y,lowerbackr_z,lowerneckr_x,lowerneckr_y,lowerneckr_z,lradiusrx,ltibiarx,ltoesrx,rclaviclery,rclaviclerz,rfemurr_x,rfemurr_y,rfemurr_z,rfootrx,rfootrz,rhumerusr_x,rhumerusr_y,rhumerusr_z,rradiusrx,rtibiarx,rtoesrx,thoraxr_x,thoraxr_y,thoraxr_z,upperbackry,upperbackrz,upperneckr_x,upperneckr_y,upperneckr_z
-0.09059416,1.729077,-0.1719735,0.2111106,-0.515689,-0.6911314,-0.2088464,0.1092164,-0.04374988,0.1009579,-0.1289859,0.6349958,0.4735741,0.5845072,-1.972951,-0.6074471,-1.462308,0.5512542,-0.2004454,-0.1652458,0.002776365,0.5298178,-0.1099271,-0.03993889,0.08766291,1.502767,-0.04647727,-1.576738,0.1334166,0.1257126,1.297814,0.4420938,0.04434813,1.385697,0.04230814,-0.1924305,0.2942526,0.09259102,1.113876,2.056568,-4.591259,0.1224943,0.4728036,-0.2428879,0.1638671,0.1001825,0.2454172,0.04956003,0.4634343
-0.08834229,1.749633,-0.1598108,0.1582454,-0.5332247,-0.6467294,-0.1066857,0.1504115,-0.04338532,0.1136961,-0.1225341,0.6976573,0.4456957,0.5652047,-1.546634,-0.6988271,-1.446417,0.5506767,-0.2205071,-0.2403074,-0.02749235,0.5172299,-0.1317967,-0.01978714,0.102868,1.543415,0.07292078,-1.385266,0.07793391,0.1236544,1.264946,0.4107958,0.06919196,1.483714,0.02945208,-0.3325999,0.2992273,0.08220769,1.224453,2.06513,-4.56331,0.1032235,0.4567259,-0.2241759,0.1349125,0.1122641,0.2101979,-0.003969401,0.3950318
-0.09067145,1.769608,-0.1442054,0.1541199,-0.6120551,-0.7031993,-0.2255774,0.10707,-0.04863908,0.09172363,-0.1017765,0.9058677,0.5521626,0.67005,-1.474067,-0.5552151,-1.435822,0.5844958,-0.205384,-0.2638022,0.01891908,0.5696657,-0.09561685,-0.05419878,0.01232557,1.496566,0.0009925932,-1.217975,0.08097253,0.1253116,1.228559,0.5591193,0.1339805,1.61811,-0.03571868,-0.6030697,0.347918,0.1611388,1.464326,2.142297,-4.186632,0.07100178,0.4518543,-0.2573333,0.1440556,0.1710166,0.2193871,0.08719306,0.4840036
-0.08739645,1.791018,-0.1283469,0.1008723,-0.6451792,-0.6263294,-0.1145899,0.1498312,-0.04593234,0.09521316,-0.1028335,0.9571345,0.5124066,0.6396652,-1.016665,-0.6706718,-1.41655,0.5818069,-0.225659,-0.3376139,-0.01990907,0.5618445,-0.1205253,-0.02547006,0.03116502,1.495522,0.1531396,-0.9707346,0.01284534,0.1309654,1.171985,0.5007486,0.1885641,1.786273,-0.06705759,-0.7274507,0.3583704,0.152466,1.542629,2.174366,-4.052935,0.04828454,0.4257453,-0.2281022,0.1104813,0.1828098,0.1825115,0.02330387,0.4185182
-0.08902387,1.812022,-0.1089027,0.1033717,-0.7319584,-0.6721531,-0.2575642,0.09959814,-0.04823512,0.06391243,-0.08374826,1.180922,0.6105453,0.7403867,-0.9343866,-0.4882052,-1.393988,0.6172769,-0.2036313,-0.3550538,0.04201891,0.6105031,-0.07411809,-0.0700869,-0.0537901,1.406749,0.07014674,-0.7973561,0.003641036,0.1371657,1.104902,0.6519291,0.2644864,1.997687,-0.1400835,-0.9879856,0.4056102,0.229058,1.75064,2.30067,-3.583252,0.01925003,0.4202817,-0.2599483,0.1106369,0.250234,0.1806761,0.1225877,0.5056458
-0.08476031,1.834716,-0.08997895,0.05013279,-0.7622432,-0.5742235,-0.1266051,0.1468736,-0.04509994,0.06376187,-0.08489928,1.229828,0.5613206,0.6902183,-0.5007541,-0.6211583,-1.372584,0.6124598,-0.2234814,-0.430272,-0.00594146,0.5968472,-0.1045033,-0.03504147,-0.03007768,1.39685,0.2358757,-0.5527557,-0.07563923,0.1480492,1.017932,0.5730035,0.3207881,2.281082,-0.1731319,-1.094786,0.4193855,0.2158956,1.795765,2.372897,-3.474089,-0.003634643,0.389275,-0.2228216,0.08133224,0.252183,0.1426444,0.04919388,0.443614
-0.08627644,1.855997,-0.06795721,0.06037611,-0.8519524,-0.6298769,-0.3077727,0.08612981,-0.04602231,0.05039071,-0.05474545,1.481496,0.6352046,0.7966409,-0.3826422,-0.3408093,-1.30982,0.6387947,-0.1765104,-0.4379228,0.08317676,0.643536,-0.03620116,-0.08078873,-0.1101775,1.263116,0.112493,-0.3130508,-0.07147248,0.1522775,0.9024785,0.7401966,0.3978296,2.62878,-0.2585756,-1.370021,0.4584893,0.2978828,1.978884,2.58059,-2.974209,-0.03633861,0.3816773,-0.2558296,0.07315023,0.323373,0.1340874,0.1589221,0.525001
-0.08130608,1.879445,-0.0468031,-0.0004487989,-0.876303,-0.5239013,-0.1428593,0.1417448,-0.0424924,0.07261276,-0.0421604,1.533135,0.5718474,0.7330261,0.09683806,-0.4200085,-1.24335,0.6139942,-0.1699467,-0.5212511,0.02844075,0.6232066,-0.06414669,-0.04391092,-0.08135664,1.219972,0.2503974,0.066016,-0.1373743,0.1668638,0.7570392,0.641054,0.4539869,3.040289,-0.3080505,-1.485991,0.4746723,0.3020673,2.001155,2.724535,-2.881631,-0.0629679,0.3465286,-0.2143173,0.05396655,0.3164801,0.09142099,0.08147151,0.4611693
-0.08293801,1.900721,-0.023377,0.009615834,-0.9729932,-0.59009,-0.3709017,0.07010554,-0.04193442,0.08506549,0.0004816724,1.810913,0.6198698,0.8511759,0.2816102,-0.05271791,-1.124814,0.6253316,-0.0883024,-0.5265693,0.144755,0.6729182,0.02548796,-0.09039483,-0.1615386,1.047049,0.05672101,0.3883512,-0.1100975,0.1651159,0.5809531,0.818867,0.5415686,3.443077,-0.4118537,-1.782979,0.5027651,0.3991308,2.14691,3.021009,-2.332315,-0.1019442,0.3371876,-0.2449182,0.0354055,0.3915537,0.08907835,0.200845,0.5334796
-0.0774188,1.924485,-0.001484802,-0.0489464,-0.9965233,-0.4729406,-0.1616309,0.1341252,-0.03958091,0.1175694,0.02057068,1.874242,0.548025,0.7815398,0.7504552,-0.1303055,-1.031001,0.5929115,-0.06416015,-0.6079063,0.07714314,0.6503817,-0.004860001,-0.05257148,-0.1299488,1.012221,0.1626009,0.7880568,-0.1702841,0.1805985,0.3989763,0.6923587,0.6063613,3.836017,-0.4692566,-1.894346,0.5224208,0.4142435,2.140948,3.22181,-2.286614,-0.1291355,0.3005853,-0.2011973,0.02486229,0.3790646,0.04091796,0.1165651,0.4688085
-0.07903767,1.946317,0.02221647,-0.04069747,-1.100496,-0.541229,-0.4469622,0.05366889,-0.0347053,0.1333415,0.06368686,2.167576,0.5712509,0.90769,0.9685742,0.2794316,-0.8844405,0.5896527,0.03602904,-0.6157354,0.2197862,0.7008918,0.1027413,-0.1075507,-0.2120946,0.8275022,-0.08500905,1.115124,-0.1353882,0.1692677,0.18193,0.8805228,0.7065472,4.167179,-0.5751362,-2.194333,0.5407445,0.5178699,2.237157,3.57338,-1.720008,-0.1717533,0.2891601,-0.2218428,-0.006361329,0.4579185,0.05004196,0.244544,0.5315869
-0.07314441,1.970492,0.04375645,-0.09336335,-1.124413,-0.4083028,-0.184041,0.1238799,-0.03552831,0.1606287,0.08381814,2.236764,0.4945695,0.8322181,1.387354,0.1766592,-0.7839565,0.5555363,0.06534196,-0.6917984,0.1369688,0.6764798,0.06528109,-0.06578561,-0.1758584,0.8166646,0.008391268,1.475756,-0.2011806,0.1846252,-0.01353942,0.730041,0.7794325,4.521817,-0.6293277,-2.288435,0.5630057,0.537132,2.208496,3.791707,-1.737774,-0.1975769,0.2510884,-0.1764026,-0.008255878,0.4410895,-0.00670159,0.1516254,0.4685631
-0.07474573,1.992484,0.06588899,-0.09468831,-1.231219,-0.4733827,-0.5340254,0.0426936,-0.02043067,0.1767883,0.1208124,2.515327,0.4789721,0.9578165,1.596734,0.621743,-0.620955,0.5398479,0.1734841,-0.7084227,0.3060293,0.7229478,0.1842077,-0.1242217,-0.2574975,0.6358024,-0.2442909,1.720955,-0.1623137,0.1540154,-0.2702819,0.9302908,0.8865242,4.847247,-0.7310386,-2.585575,0.5603268,0.6271853,2.253846,4.168246,-1.103577,-0.2427762,0.2311658,-0.1819548,-0.05593443,0.5209092,0.01490127,0.2840151,0.521094
-0.06888884,2.016059,0.08459093,-0.1512521,-1.250167,-0.3351693,-0.210452,0.1128943,-0.02753299,0.1973105,0.1345645,2.558112,0.4039024,0.87803,1.673622,0.5029528,-0.5227778,0.5138835,0.1954886,-0.7843267,0.2125796,0.6928209,0.1225693,-0.07721706,-0.217497,0.6667378,-0.1037567,1.834336,-0.2325276,0.1584508,-0.4927456,0.7661549,0.9540682,5.250976,-0.779385,-2.658582,0.5791042,0.6343771,2.192592,4.382516,-0.949096,-0.264704,0.1892854,-0.1347816,-0.04561835,0.4995671,-0.04401763,0.1889152,0.4623321
-0.07064334,2.036503,0.1019413,-0.1876234,-1.352622,-0.402975,-0.6367188,0.04009125,0.002063806,0.222091,0.1558399,2.76736,0.3155507,0.9963249,1.652507,0.9813358,-0.3463109,0.4884438,0.2902372,-0.8276393,0.4108261,0.7302538,0.241839,-0.1297677,-0.2974273,0.5151349,-0.2924067,1.818762,-0.1753265,0.09947222,-0.8240192,0.9778909,1.055316,5.653004,-0.8657325,-2.954103,0.5458804,0.701848,2.160941,4.771814,-0.01610805,-0.3132921,0.15194,-0.1217705,-0.1097912,0.5768233,-0.006982088,0.3153802,0.4973876
-0.06494832,2.055914,0.1142985,-0.2377108,-1.348889,-0.2771699,-0.2423172,0.09998629,-0.01546985,0.2356112,0.1649233,2.790212,0.248778,0.9073254,1.417204,0.8400386,-0.2516539,0.4732859,0.2971874,-0.877816,0.3079832,0.6805336,0.1517797,-0.08161218,-0.25474,0.5856372,-0.08755758,1.737523,-0.2425203,0.09139951,-1.064592,0.8039691,1.09072,6.196395,-0.9055159,-3.007057,0.5633392,0.6982219,2.07406,4.967312,0.271266,-0.3378986,0.1119813,-0.07610326,-0.08376309,0.5465792,-0.07916841,0.2247324,0.4475972
-0.06636439,2.072624,0.1238559,-0.3250271,-1.43032,-0.3409696,-0.7532998,0.05107092,0.03857907,0.2661305,0.1679936,2.90339,0.0472208,0.9946567,1.480419,1.287027,-0.0627992,0.4228112,0.3583734,-0.9576074,0.5256223,0.6987562,0.2703883,-0.126167,-0.3265228,0.4633319,-0.1970473,1.648804,-0.1620562,0.01439379,-1.468702,1.01174,1.168895,6.70444,-0.9623776,-3.292099,0.5104885,0.7594384,1.977179,5.331203,1.307331,-0.3909298,0.05594889,-0.04201647,-0.1639158,0.6073357,-0.02958109,0.328511,0.460273
-0.06054088,2.083893,0.1273706,-0.3579336,-1.39051,-0.2358009,-0.2772,0.08390999,0.002992377,0.2662402,0.1762842,2.91368,-0.03091467,0.8927253,1.165933,1.095217,0.02844293,0.4186127,0.3453806,-0.957302,0.4149429,0.6205169,0.1521755,-0.07884161,-0.2806097,0.5577431,0.01537686,1.508306,-0.2239576,0.003036504,-1.696224,0.8375304,1.158091,7.332483,-0.9934793,-3.319761,0.5292994,0.7554045,1.886896,5.46962,1.571823,-0.4227926,0.02172073,-0.003769972,-0.1225017,0.5637238,-0.1232601,0.2517156,0.4269463
-0.04792083,2.066749,0.1444359,-0.4599425,-1.261277,-0.1198496,-0.846478,0.08257452,0.0957149,0.2831594,0.126583,2.691205,-0.5888712,0.7158935,2.288834,1.341003,0.277224,0.3425804,0.3333182,-0.9581226,0.564854,0.3942106,0.2439691,-0.1098126,-0.3166301,0.4821796,-0.1879596,1.446359,-0.1145171,-0.01376943,-2.138295,0.9053932,1.089023,7.805425,-1.025342,-3.562501,0.450047,0.8250056,1.744666,5.773753,2.562942,-0.5253485,-0.09406415,0.06827403,-0.2557314,0.5635501,-0.08432284,0.3108158,0.4233524
-0.02657144,2.021819,0.1713324,-0.3826971,-0.9353735,0.1385342,-0.3003911,0.06262593,0.03693864,0.1915984,0.08279584,2.341805,-0.6884217,0.3692125,2.797153,1.1594,0.4455333,0.3673705,0.2667098,-0.7060343,0.4068104,0.05468296,0.06904808,-0.07086866,-0.246905,0.5807865,0.1686983,1.293995,-0.1560478,0.08592703,-2.306733,0.6902909,0.86352,8.400196,-1.068155,-3.51748,0.4520083,0.8127767,1.610027,5.857019,2.900733,-0.5865466,-0.1639977,0.09635084,-0.2474468,0.4015075,-0.2228688,0.2592255,0.4305986
-0.01564128,1.984696,0.1924338,-0.5077185,-0.715031,0.3635001,-0.8788607,0.1310075,0.1590787,0.1187973,0.006913904,1.779092,-1.006884,0.06725944,3.431983,1.243544,0.7153401,0.2165991,0.198375,-0.7291747,0.4950558,-0.1133544,0.1132198,-0.09856381,-0.2769408,0.478101,0.5696565,1.274753,-0.07345821,0.05992342,-2.712501,0.7557034,0.7313121,8.774309,-1.025317,-3.614709,0.3720192,0.7533473,1.296407,5.953488,4.00231,-0.611002,-0.3308205,0.1862606,-0.3486353,0.2106426,-0.1099878,0.2850478,0.392382
-0.006061658,1.938091,0.2108284,-0.3816246,-0.4131078,0.5053686,-0.2989026,0.04588997,0.06010415,-0.04956781,-0.02321443,1.528129,-0.946759,-0.2186306,3.022104,1.036994,0.8372498,0.256603,0.1223709,-0.4591832,0.4135667,-0.3337337,0.002781271,-0.04493325,-0.2499192,0.5155052,1.050349,1.119439,-0.1022319,0.1025829,-2.746049,0.7110392,0.493965,9.269071,-1.008168,-3.534509,0.3809487,0.6667283,1.073995,5.816177,4.546093,-0.5955463,-0.3658915,0.1309085,-0.3184884,0.07063875,-0.2512223,0.2673932,0.4064692
-0.0008978399,1.908449,0.2128958,-0.5499322,-0.1886771,0.7405787,-0.7950854,0.1777702,0.1878625,-0.1084281,-0.08153126,0.9552502,-1.149586,-0.5499827,3.138065,0.9854805,1.071698,0.05965323,0.05096616,-0.5677986,0.4158397,-0.4509696,0.0265746,-0.05512127,-0.295036,0.3725714,1.518468,1.167497,-0.08850163,-0.009091708,-3.016812,0.6748705,0.3249119,9.276047,-0.8568544,-3.469611,0.2867298,0.4883983,0.6699064,5.583177,5.471354,-0.5815623,-0.5301532,0.2583548,-0.3651144,-0.1527772,-0.0462899,0.2762439,0.305456
0.00129862,1.865367,0.2136152,-0.4276902,0.08666595,0.8251786,-0.2454501,0.02924368,0.06519675,-0.2659742,-0.08152959,0.7987505,-1.053483,-0.8121312,2.601147,0.7810017,1.146485,0.1211653,-0.02898646,-0.3119781,0.3691836,-0.6250873,-0.01853412,0.007444135,-0.2993438,0.3802505,1.910357,1.012054,-0.1289989,-0.01151039,-2.918181,0.6732517,0.09275493,9.242459,-0.8080823,-3.341937,0.2911137,0.37833,0.4751746,5.189286,5.941457,-0.5624045,-0.5457569,0.1617931,-0.3414518,-0.2290357,-0.1850049,0.2879596,0.3320755
-0.003264645,1.839281,0.2018533,-0.5651288,0.2136966,1.021814,-0.6826289,0.1948984,0.1886308,-0.2636734,-0.1171491,0.3459912,-1.221945,-1.046649,2.805471,0.6498805,1.359591,-0.05209913,-0.08349132,-0.3963697,0.3394836,-0.6391774,0.01509402,0.02912548,-0.3425654,0.2716568,2.268991,1.044129,-0.1284138,-0.1407189,-3.047575,0.5449175,-0.01615893,7.552166,-0.682339,-3.181606,0.1862311,0.199654,0.08307517,4.814573,6.403986,-0.5381637,-0.6772615,0.2418326,-0.400163,-0.3702141,0.02420381,0.2631638,0.198219
-0.009368722,1.799553,0.1964482,-0.4168723,0.3516037,1.058947,-0.1868515,0.002458901,0.06385463,-0.3814325,-0.129988,0.2994122,-1.155571,-1.173,2.382008,0.4613895,1.411859,0.03113557,-0.1531576,-0.1292151,0.3006583,-0.694854,-0.004442346,0.08157893,-0.3731205,0.2824647,2.536561,0.8883967,-0.1538825,-0.1541093,-2.905791,0.5651534,-0.1262966,6.008855,-0.6642777,-3.024953,0.1815771,0.1320037,-0.05516268,4.291712,6.549618,-0.5110226,-0.6867557,0.1395472,-0.3802016,-0.3605555,-0.09498192,0.304199,0.2299585
-0.02241909,1.774963,0.1869257,-0.4525643,0.3404236,1.153295,-0.5784064,0.1749234,0.1730537,-0.3324717,-0.1553151,0.0949771,-1.29994,-1.228366,2.727587,0.332341,1.617753,-0.1045966,-0.1524058,-0.1271739,0.2965354,-0.6127352,0.06207977,0.1327707,-0.4057226,0.1733286,2.683996,0.8578891,-0.1150429,-0.2432811,-2.977187,0.3965877,-0.1474492,3.275452,-0.6328052,-2.830514,0.09172548,0.03251161,-0.4546417,3.764465,6.463852,-0.4639912,-0.7642933,0.1499462,-0.4695931,-0.3540983,0.06754809,0.2368257,0.08933288
-0.02988736,1.734335,0.1901342,-0.2479621,0.434754,1.108431,-0.1456116,-0.03574488,0.06510317,-0.4072225,-0.1791221,0.232958,-1.218073,-1.279484,2.016935,0.2385001,1.711394,-0.04675762,-0.1505795,0.1761413,0.2660862,-0.6571202,0.05283424,0.1613881,-0.4435598,0.04716654,2.779914,0.7184102,-0.100332,-0.2269558,-2.881697,0.4122001,-0.2546831,1.884392,-0.6010944,-2.654631,0.09070204,0.03573912,-0.6162223,3.178672,6.275029,-0.4256584,-0.767608,0.09760956,-0.4194854,-0.3083049,-0.02318385,0.3077066,0.1201665
-0.03780634,1.698023,0.2009527,-0.1927811,0.4769755,1.17029,-0.4752632,0.1250376,0.1709252,-0.3479019,-0.2034816,0.2048347,-1.290964,-1.351433,1.204356,0.3002934,1.933933,-0.1540242,-0.1028162,0.2724649,0.2724498,-0.6688543,0.1288626,0.2418394,-0.4481648,-0.07605874,2.851515,0.6594742,-0.009499745,-0.2175306,-2.986334,0.1264741,-0.3667308,-0.2502622,-0.7073941,-2.443785,0.02119032,0.00470729,-1.048275,2.758256,5.965514,-0.3637681,-0.8155897,0.07769264,-0.5445185,-0.2480978,0.09431269,0.2000689,-0.006356703
-0.04619835,1.659777,0.2174629,-0.04117332,0.5183732,1.055578,-0.1255991,-0.08025602,0.07667511,-0.419578,-0.2200736,0.4150809,-1.122164,-1.310932,0.5187147,0.2591594,2.022484,-0.1120162,-0.05309146,0.4773248,0.2547831,-0.6321139,0.1351927,0.2407991,-0.4894212,-0.2543731,2.740722,0.5402259,0.04703369,-0.1661869,-3.07142,0.1605451,-0.4481049,-0.8826767,-0.6797859,-2.295719,0.02905517,0.03790716,-1.200358,2.461351,5.787766,-0.2943485,-0.8117535,0.04452043,-0.4664856,-0.2311957,0.04024179,0.2923372,0.03121435
-0.05388794,1.630551,0.2311433,0.03006482,0.5073038,1.125216,-0.3563899,0.06044266,0.1933416,-0.360285,-0.2086876,0.5131941,-1.12634,-1.321135,-0.04036436,0.232687,2.190328,-0.21401,0.03496672,0.5360627,0.2294362,-0.5829653,0.179342,0.3425982,-0.4903693,-0.3573736,2.618215,0.4666949,0.134366,-0.1581247,-3.184153,-0.2100888,-0.5195228,-2.326219,-0.9013736,-2.074237,-0.01008275,-0.02092148,-1.594871,2.35659,5.38204,-0.1897841,-0.8643066,0.0185445,-0.5950896,-0.172193,0.164503,0.1800402,-0.09555726
-0.06019193,1.601735,0.2491628,0.1554129,0.5212412,1.027125,-0.107543,-0.1270833,0.09372715,-0.4259875,-0.2014417,0.7808902,-0.9673492,-1.265472,-0.4769824,0.1713326,2.238666,-0.1820367,0.1048036,0.6648281,0.2020914,-0.5325972,0.2190623,0.3186192,-0.5352963,-0.5528318,2.355428,0.3883079,0.1839884,-0.1136917,-3.29279,-0.2022056,-0.5650685,-2.373921,-0.8321773,-1.960973,0.006616814,0.006602279,-1.688965,2.478148,5.298179,-0.1181536,-0.8671306,-0.0001263352,-0.5269639,-0.1491149,0.1278703,0.2769206,-0.05186398
-0.06271594,1.587821,0.2581406,0.2425993,0.5330446,1.154218,-0.2372276,-0.02225285,0.2094928,-0.3862981,-0.1429425,0.9617694,-0.8952016,-1.301555,-0.8429098,0.03004584,2.329457,-0.2810784,0.2117285,0.6773055,0.1242755,-0.5026575,0.204332,0.4037833,-0.5280431,-0.653698,2.129178,0.3640218,0.1992823,-0.1217443,-3.266283,-0.5741603,-0.6406581,-3.204651,-1.087111,-1.70193,-0.00722751,-0.09740992,-2.009709,2.718024,4.840315,0.02090761,-0.9300594,0.003221791,-0.64181,-0.1361623,0.2647007,0.1932133,-0.1753874
-0.06553896,1.574994,0.2733929,0.3261468,0.5467651,1.133456,-0.09507237,-0.1709384,0.1126401,-0.4408237,-0.103982,1.211787,-0.7585739,-1.277985,-1.119761,-0.07010411,2.339522,-0.2746488,0.2757975,0.7133815,0.0813336,-0.4621589,0.2782044,0.3708283,-0.5691289,-0.8457941,1.819931,0.3181263,0.2067809,-0.07581131,-3.263305,-0.5032648,-0.6584051,-3.228097,-0.9856269,-1.612523,0.006834814,-0.07249685,-2.061602,2.918006,4.624084,0.07950651,-0.9497114,-0.0117604,-0.5982193,-0.1243527,0.229222,0.2696328,-0.1235074
-0.06370208,1.574793,0.2811723,0.4077249,0.5763824,1.277784,-0.1744776,-0.1118199,0.1764579,-0.4443744,-0.02092252,1.431163,-0.5770509,-1.307767,-1.349421,-0.3334359,2.354158,-0.3973435,0.3786548,0.6904398,-0.01487913,-0.4537964,0.2295928,0.4077031,-0.5559582,-0.9408981,1.538067,0.3051857,0.1280566,-0.07562744,-3.074414,-0.6599174,-0.7079832,-4.03183,-1.033083,-1.325257,0.0402604,-0.1626022,-2.352121,2.815417,3.949367,0.2094707,-0.9827292,0.006514877,-0.6751454,-0.1354931,0.3544288,0.2218124,-0.2391607
-0.06458145,1.57294,0.296026,0.417675,0.5816489,1.294041,-0.09588492,-0.2035924,0.1219468,-0.4838326,0.02714975,1.610141,-0.4632044,-1.289379,-1.510557,-0.4499725,2.340563,-0.4089011,0.4343808,0.6398728,-0.04779539,-0.4118825,0.3047005,0.3812709,-0.6018573,-1.114042,1.219376,0.2698091,0.09507126,-0.0215627,-3.034663,-0.4629147,-0.680112,-4.30961,-0.8167615,-1.259565,0.04567736,-0.1184253,-2.383519,2.52469,3.60187,0.2344201,-1.008661,-0.01053319,-0.6285606,-0.1283975,0.3119026,0.2673419,-0.1948135
-0.06443965,1.572467,0.3065772,0.4752484,0.5847791,1.359465,-0.1703876,-0.1821044,0.1122065,-0.5125129,0.09755228,1.82945,-0.220368,-1.247608,-1.636236,-0.7375275,2.315894,-0.5320148,0.5325856,0.6285581,-0.08743981,-0.3828104,0.2553561,0.3964756,-0.592975,-1.197873,0.9120946,0.2347324,-0.02293538,-0.006220708,-2.871213,-0.4377533,-0.6796602,-4.936063,-0.8359069,-0.9969511,0.117209,-0.1455391,-2.647318,1.979718,2.997139,0.3101718,-0.9810679,-0.01172944,-0.6721457,-0.1100635,0.3873814,0.2391557,-0.3014159
-0.06711634,1.570233,0.3215117,0.4310015,0.5865158,1.333681,-0.1134043,-0.2185413,0.1184084,-0.5285129,0.1289012,1.964568,-0.1421889,-1.21842,-1.701491,-0.8038246,2.299633,-0.5468169,0.5919814,0.5497453,-0.09546574,-0.3347904,0.2971556,0.3736164,-0.6513445,-1.339021,0.574628,0.1939361,-0.05493702,0.03894739,-2.933821,-0.2135383,-0.6572646,-4.965798,-0.6931742,-0.9605723,0.1121366,-0.07598012,-2.661397,1.527714,2.792922,0.3061977,-0.9953899,-0.02448064,-0.5886211,-0.1009166,0.3416958,0.2675909,-0.276787
-0.07187956,1.563972,0.3314971,0.4806982,0.5389189,1.321459,-0.1616913,-0.222981,0.07586756,-0.527992,0.1830876,2.20325,0.07342947,-1.100004,-1.77696,-1.056997,2.275207,-0.6451857,0.6988643,0.5721297,-0.07240431,-0.2592912,0.2568136,0.421036,-0.6474602,-1.390705,0.2268732,0.1691752,-0.1243723,0.04687941,-2.871262,-0.1903874,-0.6268073,-5.276978,-0.8490891,-0.7782425,0.1761898,-0.06110286,-2.865854,1.061253,2.362265,0.3467161,-0.9451061,-0.05750723,-0.6307127,-0.0388525,0.3539967,0.2471235,-0.3619725
-0.0786433,1.562222,0.3411211,0.4094234,0.4882932,1.238173,-0.1338826,-0.2200567,0.1138407,-0.5093334,0.1939403,2.38552,0.09113666,-0.9978179,-1.869137,-1.126153,2.249323,-0.659458,0.7594251,0.4746315,-0.06555821,-0.1635856,0.275812,0.3838024,-0.7070487,-1.454687,-0.2272119,0.1340627,-0.1248638,0.0530572,-3.029274,-0.01548919,-0.5773556,-5.116678,-0.7337436,-0.7711632,0.1626936,0.01074372,-2.887587,0.7970178,2.275428,0.340672,-0.9466717,-0.05891863,-0.5241356,-0.0148293,0.3216254,0.2722673,-0.3500399
-0.08569004,1.558611,0.3425306,0.4643216,0.3800671,1.204209,-0.122342,-0.2521338,0.06942075,-0.4520533,0.2354107,2.721951,0.2060728,-0.8094064,-2.010054,-1.396931,2.197692,-0.7360357,0.8458712,0.503155,-0.03712731,-0.05183328,0.2471105,0.4761183,-0.6990737,-1.372983,-0.7204854,0.1417519,-0.1311079,0.01801097,-2.986333,-0.08434733,-0.5078153,-5.270247,-0.946732,-0.6536431,0.2150663,0.01056829,-3.065099,0.5002851,1.873597,0.3757412,-0.9299546,-0.09140313,-0.5644963,0.07550764,0.284752,0.2607885,-0.3994688
-0.09215303,1.559578,0.3440173,0.377811,0.3071858,1.122459,-0.141483,-0.2207933,0.1174437,-0.3976089,0.2312534,2.934471,0.1479032,-0.6888821,-2.134065,-1.456577,2.152562,-0.749916,0.8800201,0.3900522,-0.03921532,0.03660205,0.2612176,0.4131027,-0.7338367,-1.323554,-1.257631,0.1534607,-0.1142003,-0.00935718,-3.163509,0.006979424,-0.4529052,-5.092479,-0.8325866,-0.6524479,0.1933368,0.06023934,-3.124583,0.3628672,1.809708,0.363822,-0.9321414,-0.06795862,-0.4764123,0.1064182,0.2718798,0.2787203,-0.3842371
-0.09537409,1.556751,0.3389824,0.4367338,0.2268829,1.10188,-0.07652866,-0.2829695,0.06681991,-0.3108686,0.2617103,3.265593,0.2216353,-0.540243,-2.224832,-1.678154,2.095069,-0.8084939,0.9229733,0.4327424,-0.03197422,0.09443211,0.2329553,0.5174772,-0.7037092,-1.161805,-1.743648,0.1585808,-0.1037438,-0.05570055,-3.101856,-0.1030473,-0.4182851,-5.105638,-1.0146,-0.5618644,0.2535419,0.04332964,-3.263866,0.09894335,1.430296,0.3845335,-0.945258,-0.07971995,-0.5038843,0.1825129,0.2032982,0.2779901,-0.3940192
-0.09769686,1.556228,0.3363347,0.3376067,0.1948391,1.046132,-0.1400372,-0.2247944,0.1258633,-0.2460794,0.2502739,3.388191,0.1464951,-0.4803138,-2.250324,-1.668475,2.058604,-0.818526,0.9221452,0.3207605,-0.04208497,0.1287588,0.2429607,0.4369421,-0.7067555,-1.077958,-2.16421,0.1630583,-0.08764794,-0.07928287,-3.277988,-0.03978039,-0.4063498,-4.949178,-0.8948909,-0.559635,0.2249538,0.073186,-3.326319,-0.04943503,1.3833,0.3604379,-0.9505616,-0.03816079,-0.4393584,0.1845114,0.2041965,0.2816388,-0.3690649
-0.09661098,1.550092,0.3295548,0.3989435,0.1671521,1.008468,-0.04495036,-0.3067822,0.06150519,-0.1743579,0.2707939,3.634226,0.2340901,-0.3905992,-2.215425,-1.810197,2.013657,-0.8621556,0.9198718,0.3866897,-0.02749897,0.1310035,0.2161957,0.5298098,-0.6566928,-0.9039702,-2.505134,0.1367436,-0.09341847,-0.1065839,-3.211043,-0.09733097,-0.4141704,-4.834086,-1.045745,-0.4712159,0.2965137,0.04880609,-3.431633,-0.3628955,1.063556,0.366081,-0.9557879,-0.04894464,-0.4486315,0.2344403,0.1134607,0.2900232,-0.3542248
